"","word","polarity"
"12476","남사스럽다",-1
"12477","남부럽다",-1
"12478","남부끄럽다",-1
"12479","남부끄러이",-1
"12480","남보다 월등히",2
"12481","남보다 앞서서",1
"12482","남보다 뛰어난",2
"12483","남보다 뒤떨어지거나",-1
"12484","남보다 높은",1
"12485","남몰래 슬쩍",-1
"12486","남몰래",-1
"12487","남루하게 입다",-1
"12488","남루하게",-1
"12489","남달리 좋아하고",2
"12490","남달리 뛰어난",2
"12491","남달리",1
"12492","남기거나 버리다",-1
"12493","낡은 티를",-1
"12494","낡은 느낌이나",-1
"12495","낡은",-1
"12496","낡아지다",-1
"12497","낡아 버리다",-1
"12498","낡아",-1
"12499","낡다",-1
"12500","낡고",-1
"12501","날카롭고 격하게",-2
"12502","날카로운 말투로",-1
"12503","날조하여",-1
"12504","날이 좋아지다",2
"12505","날씬한",1
"12506","날씬하다",1
"12507","날씨가 화창하여",2
"12508","날씨가 맑거나",2
"12509","날뜀",1
"12510","날뛰다",1
"12511","난해하다",-1
"12512","난하다",-2
"12513","난폭한 행위로",-2
"12514","난폭한",-1
"12515","난폭하다",-1
"12516","난폭하거나 주책없는",-2
"12517","난폭하거나",-2
"12518","난처하다",-2
"12519","난처하고",-2
"12520","난처하거나",-2
"12521","난잡한 상태가",-2
"12522","난잡한",-2
"12523","난잡하다",-2
"12524","난잡스러운 짓",-2
"12525","난잡스러운",-2
"12526","난리나다",1
"12527","낙심하다",-2
"12528","낙심되다",-2
"12529","낙심",-2
"12530","낙망하다",-2
"12531","낙망",-2
"12532","낙담하다",-2
"12533","낙담",-2
"12534","나태한",-2
"12535","나태하다",-2
"12536","나태하게",-1
"12537","나타나는 불쾌한",-2
"12538","나오는 한숨이나",-1
"12539","나오는 기침",-1
"12540","나아지다",2
"12541","나아지게 발전하다",2
"12542","나아지게",1
"12543","나아가지 못하고",-1
"12544","나아가게 하다",1
"12545","나아가게",1
"12546","나서는 힘",1
"12547","나서 틀어지다",-1
"12548","나쁠 정도로",-2
"12549","나쁠",-2
"12550","나쁜놈",-2
"12551","나쁜 흉계",-2
"12552","나쁜 처지로",-2
"12553","나쁜 징조의",-2
"12554","나쁜 짓을",-2
"12555","나쁜 일을",-2
"12556","나쁜 일",-2
"12557","나쁜 생각을",-2
"12558","나쁜 버릇",-2
"12559","나쁜 말로",-2
"12560","나쁜 놈",-2
"12561","나쁜 기운을",-2
"12562","나쁜",-2
"12563","나쁘지 않고",1
"12564","나쁘고",-2
"12565","나쁘게 말하여",-2
"12566","나쁘게 만들다",-2
"12567","나쁘게 되다",-2
"12568","나쁘게",-2
"12569","나쁘거나 궂다",-2
"12570","나쁘거나 궂게",-2
"12571","나쁘거나",-2
"12572","나빠진 모양",-2
"12573","나빠진",-2
"12574","나빠지도록",-2
"12575","나빠지다",-2
"12576","나빠지게 하다",-2
"12577","나빠지게",-2
"12578","나불나불하다",-1
"12579","나불나불",-1
"12580","나불거리며 까불다",-1
"12581","나불거리며",-1
"12582","나무람을 이르는",-1
"12583","나무람을",-1
"12584","나무라며 못마땅하게",-2
"12585","나무라며",-1
"12586","나무라다",-1
"12587","나무라기나 하는",-1
"12588","나릿나릿",-1
"12589","나라가 태평한",2
"12590","나긋나긋이",1
"12591","나고 아프며",-1
"12592","나가자빠지는 모양",-2
"12593","나가자빠지는",-2
"12594","ㄴㅇㅈ",-1
"12595","ㄳ",1
"12596","낑낑대다",-1
"12597","낄끼빠빠",-1
"12598","끼치도록 무섭고",-2
"12599","끼쳐서 미안하다",-1
"12600","끼깅대다",-1
"12601","끝장이 나다",-2
"12602","끝내지 못한",-1
"12603","끝내지 못하고",-1
"12604","끝내 패가망신한다는",-2
"12605","끝나는 사랑",-2
"12606","끝까지 변함없이",1
"12607","끔찍함",-2
"12608","끔찍한 느낌이",-2
"12609","끔찍한 느낌",-2
"12610","끔찍한",-2
"12611","끔찍하다",-2
"12612","끔찍하게",-2
"12613","끔직하고 절망적이다",-2
"12614","끔직하고",-2
"12615","끔살",-2
"12616","끌리도록",1
"12617","끌다",1
"12618","끊어 버림을",-1
"12619","끊어 버리다",-1
"12620","끊고 갈라서다",-1
"12621","끊고",-1
"12622","끈기가 있는",2
"12623","끈기 있는",2
"12624","끈기",1
"12625","꿋꿋한 모양",1
"12626","꿋꿋한",1
"12627","꿋꿋하다",1
"12628","꿉신대다",-2
"12629","꿀잼",1
"12630","꾸짖음",-1
"12631","꾸짖어 혼쭐을",-2
"12632","꾸짖어",-1
"12633","꾸짖다",-1
"12634","꾸짖는 말로",-1
"12635","꾸짖는",-1
"12636","꾸짖거나 나무라며",-1
"12637","꾸짖거나",-1
"12638","꾸지람하다",-1
"12639","꾸지람을 듣거나",-1
"12640","꾸지람을",-1
"12641","꾸지람",-1
"12642","꾸중하다",-1
"12643","꾸중을 듣고",-1
"12644","꾸중을 듣거나",-1
"12645","꾸중을",-1
"12646","꾸중 따위의",-1
"12647","꾸중",-1
"12648","꾸준히",2
"12649","꾸준함",2
"12650","꾸준한 데가",2
"12651","꾸준한",2
"12652","꾸준하게 행동하다",1
"12653","꾸준하게 일하거나",1
"12654","꾸준하게 열심히",2
"12655","꾸준하게",1
"12656","꾸밈이 없이",1
"12657","꾸밈이 없음",1
"12658","꾸밈을 화려하게",1
"12659","꾸민",1
"12660","꾸물꾸물하다",-1
"12661","꾸물거리다",-1
"12662","꾸물거리는 모양",-1
"12663","꾸물거리는",-1
"12664","꾸며서 하는",-1
"12665","꾸며서 전함",-1
"12666","꾸며서 전하다",-1
"12667","꾀만 부리다",-1
"12668","꾀를 부리느라고",-1
"12669","꾀를 부리거나",-1
"12670","꾀를 부려",-1
"12671","꾀거나",-1
"12672","꾀 거칠게",-1
"12673","꽥꽥거리는 사람을",-1
"12674","꽤 흥분되고",2
"12675","꽤 저린",-1
"12676","꽤 저리다",-1
"12677","꽤 염치없이",-1
"12678","꽤 엉성하고",-1
"12679","꽤 썰렁한",-1
"12680","꽤 스산하고",-1
"12681","꽤 사납게",-1
"12682","꽤 뜨뜻하고",2
"12683","꽤 따뜻하다",2
"12684","꽤 따뜻하고",2
"12685","꽤 더럽고",-1
"12686","꽤 귀여운",2
"12687","꽤 거칠게",-1
"12688","꽉 막힌",-2
"12689","꽃이 보드랍고",2
"12690","꽁하다",-1
"12691","꽁알대다",-1
"12692","꼿꼿하며 건장한",2
"12693","꼿꼿하며 건장하다",2
"12694","꼿꼿하며",1
"12695","꼼꼼한",2
"12696","꼼꼼하지 않아",-1
"12697","꼼꼼하다",1
"12698","꼼꼼하고 자상하게",2
"12699","꼼꼼하고",1
"12700","꼼꼼하게 자세히",1
"12701","꼼꼼하게",1
"12702","꼴사납다",-2
"12703","꼴사납게 우는",-2
"12704","꼴사납게",-2
"12705","꼴사나운",-2
"12706","꼴불견",-2
"12707","꼭 어울리고",2
"12708","꼭 알맞다",1
"12709","꼭 맞다",1
"12710","꼬집히는 것처럼",-1
"12711","꼬집히는",-1
"12712","꼬집거나",-1
"12713","꼬이거나 틀어지다",-2
"12714","꼬이거나",-2
"12715","꼬물거리는 모양",-1
"12716","꼬물거리는",-1
"12717","꼬락서니",-1
"12718","껄렁껄렁한 사람들의",-1
"12719","껄렁껄렁한 사람",-1
"12720","껄렁껄렁한",-1
"12721","껄끄럽게 뜨끔거리는",-1
"12722","껄끄러운 모양",-1
"12723","껄끄러운",-1
"12724","꺾임",-1
"12725","꺾이어 약해지다",-1
"12726","꺾이어 무너지다",-1
"12727","꺾이다",-1
"12728","꺾어 누르다",-1
"12729","꺽어 약해지게",-1
"12730","꺼칠하다",-1
"12731","꺼칠하게 일어선",-1
"12732","꺼칠하게",-1
"12733","꺼불대다",-1
"12734","꺼불거리고",-1
"12735","꺼부러져 보이게",-1
"12736","꺼부러져",-1
"12737","꺼부는 모양",-1
"12738","꺼부는",-1
"12739","꺼먹대다",-1
"12740","꺼림칙해 보일",-2
"12741","꺼림칙해",-2
"12742","꺼림칙하여",-2
"12743","꺼림칙하고",-2
"12744","꺼림찍하다",-1
"12745","꺼림",-2
"12746","꺼린다",-2
"12747","꺼리어 피하거나",-2
"12748","꺼리어",-2
"12749","꺼리다",-2
"12750","꺼리는 마음으로",-2
"12751","꺼리는 날",-2
"12752","꺼리는",-2
"12753","꺼려지거나",-2
"12754","꺼덕이다",-1
"12755","꺼덕대다",-1
"12756","꺼덕거리다",-1
"12757","꺼꾸러트리다",-1
"12758","깽깽대다",-1
"12759","깨침이 늦고",-1
"12760","깨진",-1
"12761","깨지다",-1
"12762","깨우쳐 주고",1
"12763","깨우쳐",1
"12764","깨어지다",-1
"12765","깨어지거나",-1
"12766","깨알같다",1
"12767","깨뜨리다",-1
"12768","깨뜨려 버리다",-1
"12769","깨달음의 지혜이다",1
"12770","깨달음의",1
"12771","깨달음을 얻고",1
"12772","깨달음을 방해하는",-1
"12773","깨달음을",1
"12774","깨달음",1
"12775","깨달은 상태",1
"12776","깨달아 얻음",1
"12777","깨달아 알다",1
"12778","깨달아 알게",1
"12779","깨달아",1
"12780","깨닫다",1
"12781","깨닫는 경지에",1
"12782","깨닫는",1
"12783","깨닫고자",1
"12784","깨닫게 하거나",1
"12785","깨닫게",1
"12786","깨닫거나",1
"12787","깨끗한 생혈",2
"12788","깨끗한 상태로",2
"12789","깨끗한 사랑을",2
"12790","깨끗한 사람",1
"12791","깨끗한 모양",2
"12792","깨끗한 마음",2
"12793","깨끗한",2
"12794","깨끗하지 못한",-1
"12795","깨끗하지 못하고",-1
"12796","깨끗하여 조금도",2
"12797","깨끗하여",2
"12798","깨끗하며 단아하게",2
"12799","깨끗하며",2
"12800","깨끗하다는",2
"12801","깨끗하다",2
"12802","깨끗하고 칠칠한",2
"12803","깨끗하고 진실한",2
"12804","깨끗하고 온전하다",2
"12805","깨끗하고 시원한",2
"12806","깨끗하고 시원하다",2
"12807","깨끗하고 시원스럽다",2
"12808","깨끗하고 순진하게",1
"12809","깨끗하고 매끈한",2
"12810","깨끗하고 말끔하게",2
"12811","깨끗하고 깔끔한",1
"12812","깨끗하고 깔끔하게",2
"12813","깨끗하고",2
"12814","깨끗하게 하다",1
"12815","깨끗하게 다듬고",1
"12816","깨끗하게",1
"12817","깨끗이 함",1
"12818","깨끗이 하다",1
"12819","깨끗이",1
"12820","깨갱대다",-1
"12821","깝",-1
"12822","깜찍하면서도",1
"12823","깜찍하다",1
"12824","깜찍하고 트인",1
"12825","깜찍하고",1
"12826","깜찍하게 생긴",1
"12827","깜찍하게 까딱거리는",1
"12828","깜찍하게",1
"12829","깜찍스럽게 지껄이며",-2
"12830","깜짝 놀라다",-1
"12831","깜놀",-1
"12832","깔봄",-1
"12833","깔보아 업신여김",-2
"12834","깔보아 업신여기다",-2
"12835","깔보아",-1
"12836","깔보면서 놀리다",-2
"12837","깔보면서",-1
"12838","깔끔해지다",2
"12839","깔끔한 데가",2
"12840","깔끔한",2
"12841","깔끔하지 않고",-1
"12842","깔끔하지 못하고",-1
"12843","깔끔하다",2
"12844","깔끔하게",2
"12845","깔끄럽게 따끔거리는",-1
"12846","깔끄럽게",-1
"12847","깔깔한 느낌",-1
"12848","깔깔한",-1
"12849","깔깔하며 거북하고",-2
"12850","깔깔하며",-1
"12851","깐죽대다",-1
"12852","깐작깐작하고",-1
"12853","깐깐하다",-1
"12854","깐깐하고",-1
"12855","깎아내리려 함",-1
"12856","깎아내리려",-1
"12857","깎아내리기 잘하다",-1
"12858","깎아내리기",-1
"12859","깎아내려 헐뜯음",-2
"12860","깎아내려 배척함",-1
"12861","깎아내려",-1
"12862","깍아내리다",-1
"12863","까탈이 많다",-1
"12864","까탈이 많게",-1
"12865","까탈이",-1
"12866","까칠하다",-1
"12867","까칠하게 일어선",-1
"12868","까칠하게",-1
"12869","까칠하거나",-1
"12870","까비",-1
"12871","까불어서",-1
"12872","까불어 대다",-1
"12873","까불어 대는",-1
"12874","까불어",-1
"12875","까불며 행동하는",-1
"12876","까불며 웃다",-1
"12877","까불며 웃는",-1
"12878","까불며",-1
"12879","까불다",-1
"12880","까불까불하고",-1
"12881","까불기만 하고",-1
"12882","까불거나",-1
"12883","까부는 모양",-1
"12884","까부는",-1
"12885","까무스름하다",-1
"12886","까무러칠 듯한",-2
"12887","까무러칠 듯하다",-2
"12888","까무러칠 듯하게",-2
"12889","까무러칠 듯이",-2
"12890","까무러칠 듯",-2
"12891","까무러칠",-2
"12892","까무러치다",-1
"12893","까무러쳐 넘어지면서",-1
"12894","까무러쳐",-1
"12895","까무러질 듯한",-2
"12896","까무러질 듯하다",-2
"12897","까무러질",-2
"12898","까마아득하게",-2
"12899","까마득하다",-2
"12900","까다롭지 아니하다",1
"12901","까다롭다",-1
"12902","까다롭고 좀스럽게",-1
"12903","까다롭고",-1
"12904","까다롭게 굴다",-1
"12905","까다롭게 굴거나",-1
"12906","까다롭게 구는",-1
"12907","까다롭게",-1
"12908","까다로이",-1
"12909","까다로워",-1
"12910","까다로운 모양",-1
"12911","까다로운",-1
"12912","까꾸러트리다",-1
"12913","ㄲㅈ",-1
"12914","ㄲㅂ",-1
"12915","ㄲ",-1
"12916","깊지 아니하고",-1
"12917","깊지 아니하거나",-1
"12918","깊이가 없고",-1
"12919","깊이 있고",1
"12920","깊이 슬퍼함",-2
"12921","깊이 슬퍼하다",-2
"12922","깊이 사모함",2
"12923","깊이 사귐",2
"12924","깊이 따름",2
"12925","깊이 따르다",2
"12926","깊이 기억하다",2
"12927","깊이 근심함",-2
"12928","깊이 감복하여",2
"12929","깊은 이치나",1
"12930","깊은 은혜와",2
"12931","깊은 은혜",2
"12932","깊은 맛이 있게",2
"12933","깊은 맛이",2
"12934","깊고 중대한",1
"12935","길이 어둡거나",-1
"12936","길이 막막하다",-2
"12937","길이 막막하게",-2
"12938","길을 찾아내다",1
"12939","길미",1
"12940","길막",-1
"12941","길고 아름다워서",2
"12942","긴절히",0
"12943","긴절하다",0
"12944","긴장하여",-1
"12945","긴장하다",-1
"12946","긴장하거나 힘을",-1
"12947","긴장하거나",-1
"12948","긴장이나",-1
"12949","긴장을 해소하려",1
"12950","긴장되다",-1
"12951","긴장되고",-1
"12952","긴박하다",-1
"12953","기회주의적이고",-1
"12954","기회를 놓치거나",-1
"12955","기형으로",-1
"12956","기한까지 내지 못하고",-1
"12957","기피하여 따돌리거나",-2
"12958","기피하여",-1
"12959","기피되어 따돌림을",-2
"12960","기피되어",-1
"12961","기풍",1
"12962","기품이 있다",2
"12963","기특하고 장하다",2
"12964","기특하고",2
"12965","기침이 나는",-1
"12966","기침이",-1
"12967","기침을 한다",-1
"12968","기침을 하다",-1
"12969","기침을 심하게",-1
"12970","기침을",-1
"12971","기침병을 앓아",-1
"12972","기침 소리를",-1
"12973","기침",-1
"12974","기집년",-1
"12975","기진맥진하다",-2
"12976","기준에 어긋나",-2
"12977","기준에 미치지 못하다",-1
"12978","기준보다 못하거나",-1
"12979","기죽다",-2
"12980","기절할 듯이",-2
"12981","기절할",-2
"12982","기절하듯이 쓰러지다",-2
"12983","기절하듯이",-2
"12984","기절하다",-2
"12985","기일이 안타깝게",-1
"12986","기울어지며 자꾸",-1
"12987","기운차다",2
"12988","기운차고 활기",2
"12989","기운차고",2
"12990","기운차게 솟구쳐",2
"12991","기운차게",2
"12992","기운이나 의욕 따위가 없이",-2
"12993","기운이 없이",-2
"12994","기운이 없어지고",-2
"12995","기운이 없어",-2
"12996","기운이 없다",-2
"12997","기운이 없는",-2
"12998","기운이 없고",-2
"12999","기운이 없거나",-2
"13000","기운이 쇠약하여",-2
"13001","기운이 빠져서",-2
"13002","기운이 빠져",-2
"13003","기운이 못 펴지게",-1
"13004","기운이 막힘",-1
"13005","기운이 막히다",-1
"13006","기운이 다하여",-2
"13007","기운이 꺾임",-1
"13008","기운이 꺾이다",-1
"13009","기운을 잃고",-1
"13010","기운을 쓰는",-1
"13011","기운 없이",-2
"13012","기예에 통달하여",1
"13013","기억이 희미해져서",-1
"13014","기세가 좋은",2
"13015","기세가 약해지다",-1
"13016","기세가 꺾이고",-1
"13017","기세 좋게",2
"13018","기상이 뛰어난",2
"13019","기쁨이나 감격이",2
"13020","기쁨이나",2
"13021","기쁨을 즐기다",2
"13022","기쁨을 아는",2
"13023","기쁨을 담은",2
"13024","기쁨을 느끼어",2
"13025","기쁨을 느끼다",2
"13026","기쁨을 느끼는",2
"13027","기쁨을",2
"13028","기쁨과 즐거움",2
"13029","기쁨과",2
"13030","기쁨",2
"13031","기쁜 일이",2
"13032","기쁜 빛을",2
"13033","기쁜 빛",2
"13034","기쁜 마음을",2
"13035","기쁜 마음으로",2
"13036","기쁜 마음",2
"13037","기쁜",2
"13038","기쁘다",2
"13039","기쁘고 만족스럽다",2
"13040","기쁘고",2
"13041","기쁘게 여기다",2
"13042","기쁘게",2
"13043","기쁘거나 흥분하여",2
"13044","기쁘거나 즐거운",2
"13045","기쁘거나 만족스럽거나",2
"13046","기쁘거나",2
"13047","기뻐함과 즐거워함",2
"13048","기뻐함과",2
"13049","기뻐하다",2
"13050","기뻐하는",2
"13051","기뻐하고 즐거워함",2
"13052","기뻐하고 즐거워한다는",2
"13053","기뻐하고 즐거워하다",2
"13054","기뻐하고",2
"13055","기뻐서 웃는",2
"13056","기뻐서",2
"13057","기뻐",2
"13058","기분이 좋을",2
"13059","기분이 좋은",2
"13060","기분이 좋다",2
"13061","기분이 좋게",2
"13062","기분이 상하다",-2
"13063","기분이 나쁘거나",-2
"13064","기분을 나쁘게",-2
"13065","기분 좋은",2
"13066","기분 나쁠",-2
"13067","기부하다",1
"13068","기반이 튼튼하다",1
"13069","기반이 튼튼하게",1
"13070","기미하다",2
"13071","기모띠",1
"13072","기만하다",-2
"13073","기막히다",1
"13074","기리어",1
"13075","기름진 땅",1
"13076","기름기가 많다",-1
"13077","기를 꺾음",-1
"13078","기를 꺾다",-1
"13079","기력이 허약하여",-1
"13080","기력이 약하여지는",-1
"13081","기력이 약하여",-1
"13082","기력이 쇠약해지는",-1
"13083","기력이 쇠약한",-1
"13084","기량이 부족하여",-1
"13085","기둥처럼 든든히",2
"13086","기대할 만한",2
"13087","기대하다",1
"13088","기대에 어그러져",-1
"13089","기대를 받다",1
"13090","기대된다",1
"13091","기대되는",2
"13092","기대가 가득하다",1
"13093","기대가",1
"13094","기대 이상이다",2
"13095","기대 이상으로",2
"13096","기대",1
"13097","기다리지 못하고",-1
"13098","기능이 허약하여",-1
"13099","기능이 약하여진",-1
"13100","기능을 잃고",-1
"13101","기능을 상실한",-1
"13102","기능 장애로",-2
"13103","기관지염",-1
"13104","기겁하다",-2
"13105","기가 어색하고",-1
"13106","기가 부족하며",-1
"13107","기가 미련이",-1
"13108","기가 막히거나",-1
"13109","기가 막혀",-1
"13110","기가 눌려",-1
"13111","긍지를 가짐",2
"13112","긍지를 가지는",2
"13113","긍지를",2
"13114","긍지",2
"13115","긍정할 때에",2
"13116","긍정할 때",2
"13117","긍정할",2
"13118","긍정하는 뜻으로",2
"13119","긍정하는",2
"13120","긍정적인 효과를",2
"13121","긍정적인 태도",2
"13122","긍정적인 범위에",2
"13123","긍정적인",2
"13124","긍정적이고 좋다",2
"13125","긍정적이고",2
"13126","긍정적으로 강조하는",2
"13127","긍정적으로",2
"13128","긍정적",1
"13129","긍정",1
"13130","긍가하다",2
"13131","급한 처지에",-1
"13132","급하다",-1
"13133","급하고 변덕스러워",-1
"13134","급하고 거세다",-1
"13135","급하고",-1
"13136","급하게 쉬는",-1
"13137","급하게 몰아쉬는",-1
"13138","급하게",-1
"13139","급작스럽게 화를",-2
"13140","급성 위장염의",-2
"13141","급성 염증",-2
"13142","금지함",-2
"13143","금지하려 할",-2
"13144","금지하려",-2
"13145","금지하는 말과",-2
"13146","금지된 물건을",-2
"13147","금지되다",-2
"13148","금사빠",-1
"13149","금고를 깨뜨리다",-1
"13150","긁어 상처를",-1
"13151","긁어",0
"13152","근하다",2
"13153","근질근질하다",-1
"13154","근질근질 가려운",-1
"13155","근지럽고",-1
"13156","근심함을 이르는",-1
"13157","근심함을",-1
"13158","근심함",-1
"13159","근심하며 분하게",-1
"13160","근심하며",-1
"13161","근심하다",-1
"13162","근심하는 데가",-1
"13163","근심하는",-1
"13164","근심하고",-1
"13165","근심하거나 안타까워",-2
"13166","근심하거나",-1
"13167","근심이나 설움으로",-1
"13168","근심이나 병",-1
"13169","근심이나 걱정이 없고",2
"13170","근심이나 걱정이",-2
"13171","근심이나 걱정",-1
"13172","근심이나",-1
"13173","근심이 있어",-1
"13174","근심이",-1
"13175","근심으로",-1
"13176","근심에 잠겨서",-1
"13177","근심스럽고",-1
"13178","근심스럽거나 답답하여",-1
"13179","근심스럽거나",-1
"13180","근심과 걱정으로",-1
"13181","근심과",-1
"13182","근심 없이",2
"13183","근심 따위로",-1
"13184","근심",-1
"13185","근사하다",2
"13186","근본에 맞는",1
"13187","근거가 없고",-1
"13188","극혐",-2
"13189","극진한 데가",2
"13190","극진하다",2
"13191","극진하게",2
"13192","극성맞다",-1
"13193","극성맞게",-1
"13194","극복하다",1
"13195","극복하고",1
"13196","극락",1
"13197","그자식",-1
"13198","그윽하고 평온하다",1
"13199","그윽하고",1
"13200","그와 이별하다",-2
"13201","그만두어 버림",-1
"13202","그만두어 버리다",-1
"13203","그만두어",-1
"13204","그만두다",-1
"13205","그만두게 하다",-1
"13206","그만두게 되거나",-1
"13207","그만두게",-1
"13208","그립다",1
"13209","그린라이트",2
"13210","그리워함",1
"13211","그리워하다",1
"13212","그리워하거나 좋아하다",1
"13213","그리워하거나 좋아하는",1
"13214","그리워하거나",1
"13215","그리워지다",1
"13216","그리웁다",1
"13217","그리움",1
"13218","그리운 마음이",1
"13219","그리운",1
"13220","그릇된 행동을",-1
"13221","그릇된 행동",-1
"13222","그릇된 짓을",-2
"13223","그릇된 일을",-2
"13224","그릇된 방향으로",-2
"13225","그릇된",-2
"13226","그릇되다",-2
"13227","그릇되게 하다",-2
"13228","그릇되게 하는",-2
"13229","그릇되게",-2
"13230","그릇되거나",-2
"13231","그른 짓을",-2
"13232","그른",-2
"13233","그르치다",-1
"13234","그르게 되거나",-1
"13235","그렇게 인정받는",1
"13236","그렇게 애도함",-1
"13237","그렇게 되리라는",1
"13238","그럴싸하다",1
"13239","그럴듯하다",1
"13240","그럴듯하게 대충",-1
"13241","그럴듯하게 대강",-1
"13242","그런 비판",-1
"13243","그런 근심",-1
"13244","그러하다",1
"13245","그득한 병",-1
"13246","그대로 힘없이",-1
"13247","그대로 설사하는",-2
"13248","그놈",-1
"13249","그년",-1
"13250","그 형벌에",-1
"13251","그 한숨",-1
"13252","그 질병",-1
"13253","그 실수",-1
"13254","그 시체를",-1
"13255","그 사랑",2
"13256","그 범죄를",-1
"13257","그 방정",-1
"13258","그 긍지",2
"13259","그 감동",2
"13260","균형을 잃거나",-1
"13261","균의 침입으로",-1
"13262","균의",-1
"13263","규칙을 어겨",-1
"13264","규범을 어기면서",-1
"13265","규모가 크고",1
"13266","귀한",2
"13267","귀하며",2
"13268","귀하다",2
"13269","귀하고 중요하다",2
"13270","귀하고 중요하게",2
"13271","귀하고 값진",2
"13272","귀하고",2
"13273","귀하게 될",1
"13274","귀하게 되어",1
"13275","귀하게",2
"13276","귀찮음",-1
"13277","귀찮을 정도로",-1
"13278","귀찮을 때",-1
"13279","귀찮을",-1
"13280","귀찮은",-2
"13281","귀찮으면서도",-1
"13282","귀찮아하도록 성가시게",-2
"13283","귀찮아하도록",-1
"13284","귀찮다",-1
"13285","귀찮고 성가시다",-2
"13286","귀찮고",-1
"13287","귀찮게 하여",-1
"13288","귀찮게 하다",-1
"13289","귀찮게 하는",-1
"13290","귀찮게 씹히다",-1
"13291","귀찮게 씹히는",-1
"13292","귀찮게 굴다",-1
"13293","귀찮게 구는",-1
"13294","귀찮게",-1
"13295","귀찮거나",-1
"13296","귀차니즘",-1
"13297","귀중히 여기다",2
"13298","귀중히 여기는",2
"13299","귀중히",2
"13300","귀중한 자원이라는",2
"13301","귀중한 보배",2
"13302","귀중한",2
"13303","귀중하다",2
"13304","귀중하게",2
"13305","귀요미",2
"13306","귀엽도록 보드랍고",2
"13307","귀엽도록",2
"13308","귀엽다",2
"13309","귀엽고 환하게",2
"13310","귀엽고 탐스럽다",2
"13311","귀엽고 탐스러운",2
"13312","귀엽고 보드랍게",2
"13313","귀엽고",2
"13314","귀엽게 흔들리다",2
"13315","귀엽게 흔들리는",2
"13316","귀엽게 이르는",2
"13317","귀엽게 웃다",2
"13318","귀엽게 웃는",2
"13319","귀엽게 움직이며",2
"13320","귀엽게 움직이다",2
"13321","귀엽게 움직이는",2
"13322","귀엽게 여기다",2
"13323","귀엽게 떠서",2
"13324","귀엽게 놀리며",2
"13325","귀엽게 기울어지다",2
"13326","귀엽게 기울어지는",2
"13327","귀엽게 걷다",2
"13328","귀엽게 걷는",2
"13329","귀엽게",2
"13330","귀염을 받지 못할",-1
"13331","귀염을 받을",2
"13332","귀염을 받는",1
"13333","귀염을",2
"13334","귀염성스레",2
"13335","귀염성스럽다",2
"13336","귀염성",2
"13337","귀여워할 때",2
"13338","귀여워할",2
"13339","귀여워하다",2
"13340","귀여워하거나 즐김",2
"13341","귀여워하거나",2
"13342","귀여운 데가",2
"13343","귀여운 느낌이",2
"13344","귀여운",2
"13345","귀에 즐거움과",2
"13346","귀양이 보내어지다",-2
"13347","귀양을 보내던",-2
"13348","귀먹은",-1
"13349","귀머거리",-1
"13350","궐기할 것을",1
"13351","궐기할",1
"13352","권태를 느끼는",-1
"13353","권태를",-1
"13354","권태롭다",-1
"13355","권태로이",-1
"13356","권태기",-1
"13357","권태감",-1
"13358","권태",-1
"13359","권세를 마음대로",-1
"13360","권세를 꺾다",0
"13361","권리를 침해한",-1
"13362","권리를 없애거나",-1
"13363","궂다",-1
"13364","궂게",-1
"13365","궁하다",-2
"13366","궁하고",-2
"13367","궁핍히",-2
"13368","궁핍하다",-2
"13369","궁색하여",-2
"13370","궁색하다",-2
"13371","궁색하게",-2
"13372","궁상스럽다",-2
"13373","궁상스러운 모양",-2
"13374","궁상스러운",-2
"13375","굽히지 않는",0
"13376","굽히지 아니하고",1
"13377","굽혀서 산다는",-2
"13378","굽실하다",-2
"13379","굽실대다",-2
"13380","굽실굽실하다",-2
"13381","굽실굽실",-2
"13382","굽실거리다",-2
"13383","굽실",-2
"13384","굽신하다",-2
"13385","굽신대다",-2
"13386","굽신굽신하다",-2
"13387","굽신굽신",-2
"13388","굽신거리다",-2
"13389","굽신",-2
"13390","굼뜨다",-1
"13391","굼뜨고 좀스럽게",-2
"13392","굼뜨고 게으르게",-2
"13393","굼뜨고 거추장스럽게",-2
"13394","굼뜨고",-1
"13395","굼뜨게 행동하다",-1
"13396","굼뜨게 행동하는",-1
"13397","굼뜨게 하다",-1
"13398","굼뜨게 움직이다",-1
"13399","굼뜨게 움직이는",-1
"13400","굼뜨게 먹다",-1
"13401","굼뜨게",-1
"13402","굼드게 먹는",-1
"13403","굶주린 백성을",-1
"13404","굶주린",-1
"13405","굶주리다",-1
"13406","굶주리고",-1
"13407","굶주려서",-1
"13408","굶다",-1
"13409","굶는 모양",-1
"13410","굶는",-1
"13411","굵고 시원시원한",2
"13412","굴욕적",-2
"13413","굴욕을 당하여",-2
"13414","굴욕을 당하거나",-2
"13415","굴욕을",-2
"13416","굴욕감",-2
"13417","굴욕",-2
"13418","굴복하지 않고",1
"13419","굴복시킴",-1
"13420","굳지 못하여",-1
"13421","굳지 못하고",-1
"13422","굳은 상태로",0
"13423","굳은",0
"13424","굳어지다",-1
"13425","굳센 기상이",2
"13426","굳세다",2
"13427","굳세고 야무지다",2
"13428","굳세고",2
"13429","굳세게 함",2
"13430","굳세게",2
"13431","굳세거나",2
"13432","굳고 행실이",1
"13433","굳게 믿다",1
